User_ID,Trusted_Device_IDs,Home_Location,Typical_Transaction_Amount,Account_Open_Days_Ago,Lifetime_Transactions_Before_Window
1527,DEV-002499;DEV-002500;DEV-002501,Chicago,70.97,1734,74
1528,DEV-002502;DEV-002503,Seattle,15.51,1768,98
1529,DEV-002504,Houston,111.66,254,9
1530,DEV-002505,Los Angeles,33.98,1415,110
1531,DEV-002506;DEV-002507;DEV-002508,Boston,15.38,1730,59
1532,DEV-002509;DEV-002510;DEV-002511,Miami,46.81,1613,63
1533,DEV-002512;DEV-002513,New York,112.29,1647,89
1534,DEV-002514;DEV-002515,Houston,158.55,768,59
1535,DEV-002516,Houston,52.13,1674,65
1536,DEV-002517;DEV-002518,San Francisco,12.81,1263,89
1537,DEV-002519;DEV-002520,San Francisco,22.45,982,77
1538,DEV-002521;DEV-002522,Austin,36.38,1971,41
1539,DEV-002523,Boston,32.81,156,5
1540,DEV-002524,San Francisco,63.0,1468,72
1541,DEV-002525;DEV-002526;DEV-002527,New York,151.6,1171,81
1542,DEV-002528,Seattle,21.92,1061,59
1543,DEV-002529,Seattle,76.84,446,22
1544,DEV-002530,San Francisco,18.62,826,27
1545,DEV-002531;DEV-002532,San Francisco,12.83,1704,39
1546,DEV-002533;DEV-002534,Seattle,197.08,736,54
1547,DEV-002535,New York,34.32,405,20
1548,DEV-002536,New York,217.13,1019,80
1549,DEV-002537,Seattle,21.3,988,37
1550,DEV-002538;DEV-002539,Houston,12.66,1140,77
1551,DEV-002540;DEV-002541;DEV-002542,San Francisco,181.59,220,6
1552,DEV-002543;DEV-002544,San Francisco,22.6,646,24
1553,DEV-002545;DEV-002546;DEV-002547,Los Angeles,56.08,1042,54
1554,DEV-002548;DEV-002549;DEV-002550,Seattle,24.53,1774,37
1555,DEV-002551,Miami,12.47,337,18
1556,DEV-002552,Chicago,166.99,1141,81
1557,DEV-002553,Houston,94.12,622,14
1558,DEV-002554,Miami,33.25,76,2
1559,DEV-002555;DEV-002556,San Francisco,101.22,373,15
1560,DEV-002557;DEV-002558,Boston,30.94,688,52
1561,DEV-002559;DEV-002560;DEV-002561,Miami,86.2,965,49
1562,DEV-002562;DEV-002563,San Francisco,136.1,693,50
1563,DEV-002564;DEV-002565,San Francisco,197.48,437,34
1564,DEV-002566,Miami,18.32,463,10
1565,DEV-002567;DEV-002568,Chicago,231.21,350,25
1566,DEV-002569;DEV-002570;DEV-002571,Miami,83.43,93,7
1567,DEV-002572;DEV-002573,Seattle,37.0,957,63
1568,DEV-002574,Los Angeles,57.51,533,40
1569,DEV-002575;DEV-002576,Los Angeles,233.22,738,28
1570,DEV-002577,Miami,41.05,1785,119
1571,DEV-002578,Miami,160.2,1340,46
1572,DEV-002579,Boston,26.15,1435,87
1573,DEV-002580;DEV-002581;DEV-002582,Seattle,52.35,1622,110
1574,DEV-002583,Los Angeles,23.11,1673,131
1575,DEV-002584,Miami,105.75,885,32
1576,DEV-002585,New York,17.6,1659,117
1577,DEV-002586;DEV-002587,New York,52.81,1432,68
1578,DEV-002588;DEV-002589,Boston,92.81,1533,64
1579,DEV-002590;DEV-002591,Los Angeles,24.32,154,11
1580,DEV-002592,Los Angeles,31.22,882,67
1581,DEV-002593;DEV-002594,Seattle,124.28,1308,96
1582,DEV-002595,Chicago,174.0,498,16
1583,DEV-002596,Chicago,136.36,171,10
1584,DEV-002597;DEV-002598,Los Angeles,20.96,809,33
1585,DEV-002599;DEV-002600,Los Angeles,63.93,1915,75
1586,DEV-002601;DEV-002602,San Francisco,26.66,73,2
1587,DEV-002603,Boston,192.56,1839,114
1588,DEV-002604,Miami,43.09,1981,128
1589,DEV-002605,Austin,39.24,1695,108
1590,DEV-002606;DEV-002607,New York,38.89,850,33
1591,DEV-002608,Miami,94.45,1131,83
1592,DEV-002609,San Francisco,73.34,1184,81
1593,DEV-002610,Miami,36.62,1396,45
1594,DEV-002611;DEV-002612,San Francisco,51.42,1688,51
1595,DEV-002613,Los Angeles,21.5,1904,41
1596,DEV-002614;DEV-002615;DEV-002616,Houston,15.2,1672,73
1597,DEV-002617;DEV-002618,Miami,120.53,1984,48
1598,DEV-002619,San Francisco,82.86,379,23
1599,DEV-002620;DEV-002621,Houston,62.09,1790,39
1600,DEV-002622;DEV-002623,Seattle,141.58,1258,86
1601,DEV-002624,Boston,33.93,926,45
1602,DEV-002625,Austin,26.4,1923,97
1603,DEV-002626;DEV-002627,Miami,13.48,935,50
1604,DEV-002628;DEV-002629,San Francisco,90.94,72,5
1605,DEV-002630,Los Angeles,19.92,642,31
1606,DEV-002631;DEV-002632;DEV-002633,New York,40.31,1465,32
1607,DEV-002634;DEV-002635,Austin,33.41,1793,143
1608,DEV-002636;DEV-002637,Miami,41.7,405,12
1609,DEV-002638;DEV-002639;DEV-002640,San Francisco,190.79,1697,119
1610,DEV-002641,Miami,19.66,120,3
1611,DEV-002642,Houston,30.0,954,66
1612,DEV-002643,Chicago,203.77,712,40
1613,DEV-002644,New York,164.9,982,60
1614,DEV-002645,Los Angeles,164.54,1674,88
1615,DEV-002646,Los Angeles,40.19,1245,28
1616,DEV-002647,San Francisco,78.48,1259,95
1617,DEV-002648;DEV-002649;DEV-002650,Los Angeles,101.0,437,31
1618,DEV-002651,Seattle,138.61,1639,113
1619,DEV-002652;DEV-002653;DEV-002654,Chicago,38.72,867,63
1620,DEV-002655;DEV-002656,Houston,21.62,1464,56
1621,DEV-002657,New York,149.12,604,30
1622,DEV-002658,Houston,12.53,980,77
1623,DEV-002659,Chicago,194.13,1571,91
1624,DEV-002660;DEV-002661;DEV-002662,Houston,53.2,889,41
1625,DEV-002663;DEV-002664;DEV-002665,Boston,94.93,1519,63
1626,DEV-002666,Boston,32.24,1293,55
1627,DEV-002667,Chicago,47.22,687,19
1628,DEV-002668;DEV-002669;DEV-002670,Los Angeles,78.72,451,25
1629,DEV-002671,Miami,64.96,1645,111
1630,DEV-002672;DEV-002673;DEV-002674,Miami,200.38,1799,96
1631,DEV-002675,Seattle,16.24,174,11
1632,DEV-002676;DEV-002677,Boston,30.47,356,23
1633,DEV-002678;DEV-002679,Los Angeles,108.6,696,39
1634,DEV-002680;DEV-002681,Houston,41.63,1796,53
1635,DEV-002682;DEV-002683,Boston,204.11,1904,131
1636,DEV-002684;DEV-002685,New York,113.92,1085,68
1637,DEV-002686;DEV-002687,Houston,133.99,1127,53
1638,DEV-002688,New York,239.61,47,1
1639,DEV-002689;DEV-002690,San Francisco,91.81,1981,58
1640,DEV-002691,New York,122.23,626,38
1641,DEV-002692,Houston,38.96,580,24
1642,DEV-002693,Boston,13.96,840,47
1643,DEV-002694,Chicago,34.76,872,22
1644,DEV-002695,Chicago,151.25,1030,21
1645,DEV-002696;DEV-002697,Austin,239.99,565,12
1646,DEV-002698,Los Angeles,12.67,1138,68
1647,DEV-002699,Miami,97.02,1270,62
1648,DEV-002700,Boston,19.5,691,23
1649,DEV-002701,Miami,157.49,680,43
1650,DEV-002702;DEV-002703,Boston,13.88,1669,121
1651,DEV-002704;DEV-002705,Seattle,146.55,1310,62
1652,DEV-002706;DEV-002707,Los Angeles,48.72,626,22
1653,DEV-002708,Boston,12.42,529,40
1654,DEV-002709,Chicago,175.07,1492,108
1655,DEV-002710,San Francisco,31.07,1785,96
1656,DEV-002711;DEV-002712;DEV-002713,Houston,88.39,1430,92
1657,DEV-002714,Miami,73.62,751,28
1658,DEV-002715,Los Angeles,25.55,1241,46
1659,DEV-002716;DEV-002717;DEV-002718,Boston,25.14,1135,24
1660,DEV-002719,Houston,45.72,305,7
1661,DEV-002720;DEV-002721,New York,236.2,1405,55
1662,DEV-002722;DEV-002723;DEV-002724,Miami,16.77,298,19
1663,DEV-002725,Boston,46.68,1043,59
1664,DEV-002726;DEV-002727;DEV-002728,Houston,77.6,1054,80
1665,DEV-002729,Miami,23.32,1707,75
1666,DEV-002730,Los Angeles,149.42,949,28
1667,DEV-002731,Boston,45.65,154,11
1668,DEV-002732,Boston,98.74,1862,104
1669,DEV-002733;DEV-002734,Los Angeles,73.54,419,24
1670,DEV-002735;DEV-002736;DEV-002737,San Francisco,127.91,1393,87
1671,DEV-002738,San Francisco,18.5,1644,127
1672,DEV-002739;DEV-002740,Miami,17.88,333,8
1673,DEV-002741;DEV-002742,Chicago,17.8,885,59
1674,DEV-002743;DEV-002744,New York,19.43,410,28
1675,DEV-002745,Los Angeles,18.95,57,2
1676,DEV-002746;DEV-002747,Miami,70.07,1639,112
1677,DEV-002748;DEV-002749,Boston,55.81,1074,40
1678,DEV-002750,Seattle,31.56,1646,49
1679,DEV-002751;DEV-002752,Boston,212.97,258,8
1680,DEV-002753,Miami,49.66,1203,58
1681,DEV-002754;DEV-002755;DEV-002756,Miami,12.62,678,47
1682,DEV-002757,New York,132.88,945,72
1683,DEV-002758;DEV-002759,New York,174.85,1803,52
1684,DEV-002760,Chicago,12.43,1764,131
1685,DEV-002761;DEV-002762,Chicago,79.37,326,14
1686,DEV-002763,Chicago,22.74,205,16
1687,DEV-002764,Houston,22.03,459,24
1688,DEV-002765;DEV-002766,Austin,50.09,261,7
1689,DEV-002767,Austin,28.85,875,27
1690,DEV-002768,Chicago,29.58,1595,62
1691,DEV-002769;DEV-002770,Los Angeles,98.39,1579,36
1692,DEV-002771;DEV-002772;DEV-002773,Los Angeles,72.78,292,12
1693,DEV-002774;DEV-002775,Austin,71.0,1783,70
1694,DEV-002776;DEV-002777,Chicago,75.75,526,12
1695,DEV-002778,San Francisco,16.79,1184,77
1696,DEV-002779,Boston,12.2,1231,70
1697,DEV-002780;DEV-002781,New York,12.47,1711,52
1698,DEV-002782;DEV-002783;DEV-002784,Chicago,49.38,638,20
1699,DEV-002785,Austin,36.47,1645,99
1700,DEV-002786;DEV-002787,Miami,24.82,864,32
1701,DEV-002788,Miami,40.81,1284,64
1702,DEV-002789,New York,202.36,1036,22
1703,DEV-002790;DEV-002791,Austin,158.41,71,2
1704,DEV-002792,Miami,151.87,721,31
1705,DEV-002793;DEV-002794;DEV-002795,Los Angeles,104.22,177,7
1706,DEV-002796,Boston,31.35,706,20
1707,DEV-002797;DEV-002798,Los Angeles,102.62,1866,66
1708,DEV-002799,Houston,134.02,1988,141
1709,DEV-002800,Seattle,13.32,847,46
1710,DEV-002801;DEV-002802,Seattle,32.19,240,13
1711,DEV-002803,Los Angeles,84.65,760,50
1712,DEV-002804;DEV-002805,Boston,175.8,757,52
1713,DEV-002806,New York,191.15,1638,119
1714,DEV-002807,Chicago,108.24,264,16
1715,DEV-002808,New York,156.07,1524,32
1716,DEV-002809;DEV-002810;DEV-002811,Austin,175.46,690,25
1717,DEV-002812;DEV-002813,Houston,42.43,1206,28
1718,DEV-002814,Miami,19.43,689,26
1719,DEV-002815,Houston,42.51,1799,90
1720,DEV-002816;DEV-002817,Boston,26.35,1551,108
1721,DEV-002818,Boston,30.47,1277,37
1722,DEV-002819,Los Angeles,232.51,144,9
1723,DEV-002820;DEV-002821,Miami,166.78,1057,54
1724,DEV-002822,Miami,73.06,1666,76
1725,DEV-002823,Seattle,13.25,181,14
1726,DEV-002824;DEV-002825,Miami,27.31,1381,37
1727,DEV-002826;DEV-002827,Houston,90.64,1111,80
1728,DEV-002828,Miami,202.81,939,68
1729,DEV-002829;DEV-002830,Seattle,34.14,1759,37
1730,DEV-002831;DEV-002832,Austin,40.54,581,33
1731,DEV-002833;DEV-002834,San Francisco,15.98,1589,85
1732,DEV-002835,Chicago,15.32,1688,35
1733,DEV-002836,Chicago,18.98,881,22
1734,DEV-002837,Austin,162.94,110,3
1735,DEV-002838;DEV-002839,Houston,94.31,96,7
1736,DEV-002840,Boston,78.18,265,11
1737,DEV-002841,Houston,12.34,914,68
1738,DEV-002842;DEV-002843;DEV-002844,Austin,74.32,975,70
1739,DEV-002845,Boston,18.33,679,21
1740,DEV-002846,Miami,82.02,1831,82
1741,DEV-002847;DEV-002848;DEV-002849,Chicago,79.57,782,45
1742,DEV-002850;DEV-002851,Boston,24.41,1922,57
1743,DEV-002852;DEV-002853;DEV-002854,Houston,39.27,555,36
1744,DEV-002855;DEV-002856,Austin,64.49,646,51
1745,DEV-002857,Miami,62.52,757,56
1746,DEV-002858,Los Angeles,147.45,89,4
1747,DEV-002859,Miami,25.23,691,27
1748,DEV-002860,Miami,23.45,1111,89
1749,DEV-002861,Seattle,34.01,1078,59
1750,DEV-002862;DEV-002863;DEV-002864,Boston,165.39,1663,65
1751,DEV-002865;DEV-002866,Houston,62.37,790,45
1752,DEV-002867,Chicago,43.17,1305,68
1753,DEV-002868,Los Angeles,106.06,984,49
1754,DEV-002869;DEV-002870,Los Angeles,48.0,772,59
1755,DEV-002871,Boston,88.25,1424,105
1756,DEV-002872,Boston,18.21,270,19
1757,DEV-002873,Chicago,137.97,303,12
1758,DEV-002874,Seattle,53.21,1499,75
1759,DEV-002875,Chicago,29.98,1048,68
1760,DEV-002876,Boston,24.55,327,10
1761,DEV-002877,Seattle,70.03,360,7
1762,DEV-002878;DEV-002879,Los Angeles,134.26,423,34
1763,DEV-002880,Austin,42.44,1628,78
1764,DEV-002881,Houston,71.97,467,32
1765,DEV-002882;DEV-002883,New York,56.79,54,1
1766,DEV-002884,New York,238.67,648,25
1767,DEV-002885;DEV-002886,Los Angeles,127.12,1939,67
1768,DEV-002887,Miami,47.53,530,15
1769,DEV-002888;DEV-002889,Seattle,122.93,1306,35
1770,DEV-002890;DEV-002891;DEV-002892,Los Angeles,161.4,620,17
1771,DEV-002893;DEV-002894,Los Angeles,21.07,1883,41
1772,DEV-002895,Miami,33.29,1571,41
1773,DEV-002896;DEV-002897;DEV-002898,New York,219.55,1234,40
1774,DEV-002899,Los Angeles,60.08,1202,48
1775,DEV-002900,Los Angeles,53.16,1076,40
1776,DEV-002901,San Francisco,115.34,60,4
1777,DEV-002902;DEV-002903,Boston,15.31,174,11
1778,DEV-002904,Houston,195.33,652,29
1779,DEV-002905,Seattle,92.18,53,3
1780,DEV-002906;DEV-002907,San Francisco,86.05,529,33
1781,DEV-002908;DEV-002909,San Francisco,41.23,255,15
1782,DEV-002910;DEV-002911,New York,12.77,1253,29
1783,DEV-002912;DEV-002913,San Francisco,231.11,456,15
1784,DEV-002914,Los Angeles,27.46,506,40
1785,DEV-002915,Miami,105.14,536,29
1786,DEV-002916;DEV-002917;DEV-002918,Houston,65.26,1844,79
1787,DEV-002919;DEV-002920;DEV-002921,Seattle,160.51,102,8
1788,DEV-002922,Seattle,57.57,758,47
1789,DEV-002923;DEV-002924,San Francisco,30.03,333,21
1790,DEV-002925;DEV-002926,Austin,159.8,137,8
1791,DEV-002927;DEV-002928;DEV-002929,San Francisco,115.92,442,11
1792,DEV-002930,Boston,35.94,769,54
1793,DEV-002931,New York,21.47,1590,100
1794,DEV-002932;DEV-002933,New York,54.39,1032,74
1795,DEV-002934,Austin,45.64,874,53
1796,DEV-002935,Seattle,92.85,1941,67
1797,DEV-002936,Chicago,117.26,1765,81
1798,DEV-002937,Los Angeles,25.14,1119,31
1799,DEV-002938;DEV-002939,Seattle,17.58,509,39
1800,DEV-002940;DEV-002941,Los Angeles,239.54,1643,42
1801,DEV-002942,Chicago,33.48,801,57
1802,DEV-002943;DEV-002944,New York,27.15,1061,25
1803,DEV-002945;DEV-002946,Houston,49.12,100,8
1804,DEV-002947,Houston,36.91,1405,46
1805,DEV-002948;DEV-002949,Boston,58.39,926,64
1806,DEV-002950;DEV-002951,San Francisco,97.53,1589,104
1807,DEV-002952,New York,39.98,352,15
1808,DEV-002953,Austin,44.07,1411,107
1809,DEV-002954,Boston,25.18,45,3
1810,DEV-002955,Boston,36.12,633,41
1811,DEV-002956,Boston,23.67,762,32
1812,DEV-002957;DEV-002958,New York,133.07,711,50
1813,DEV-002959,Austin,174.11,1386,61
1814,DEV-002960,Los Angeles,53.89,1095,37
1815,DEV-002961,Houston,26.18,1949,57
1816,DEV-002962;DEV-002963,Miami,61.99,1277,89
1817,DEV-002964;DEV-002965,New York,39.85,177,11
1818,DEV-002966;DEV-002967,Austin,41.14,1151,85
1819,DEV-002968,Boston,78.7,363,18
1820,DEV-002969,Chicago,20.74,1316,27
1821,DEV-002970;DEV-002971;DEV-002972,Los Angeles,23.21,169,12
1822,DEV-002973;DEV-002974,New York,16.74,1184,95
1823,DEV-002975;DEV-002976;DEV-002977,New York,169.23,989,48
1824,DEV-002978,Houston,76.02,88,2
1825,DEV-002979;DEV-002980;DEV-002981,Houston,68.68,1757,108
1826,DEV-002982,Boston,19.37,412,29
1827,DEV-002983;DEV-002984;DEV-002985,Miami,91.96,978,57
1828,DEV-002986;DEV-002987,Chicago,32.25,1644,44
1829,DEV-002988;DEV-002989,San Francisco,154.08,1239,50
1830,DEV-002990,Los Angeles,131.34,1046,53
1831,DEV-002991,Miami,185.14,1984,115
1832,DEV-002992,New York,42.18,926,64
1833,DEV-002993;DEV-002994,Chicago,89.61,924,25
1834,DEV-002995;DEV-002996;DEV-002997,San Francisco,39.34,194,12
1835,DEV-002998;DEV-002999;DEV-003000,San Francisco,118.59,1032,65
1836,DEV-003001;DEV-003002,New York,17.72,1548,57
1837,DEV-003003,Seattle,18.99,1519,54
1838,DEV-003004,Miami,20.89,251,10
1839,DEV-003005;DEV-003006;DEV-003007,Los Angeles,19.07,803,33
1840,DEV-003008;DEV-003009,Austin,196.12,615,20
1841,DEV-003010;DEV-003011,San Francisco,23.36,1850,131
1842,DEV-003012;DEV-003013,Los Angeles,93.49,1834,90
1843,DEV-003014;DEV-003015,Houston,114.84,1861,75
1844,DEV-003016;DEV-003017,Miami,19.62,1814,102
1845,DEV-003018;DEV-003019,Miami,31.19,406,15
1846,DEV-003020,San Francisco,26.33,1121,27
1847,DEV-003021;DEV-003022;DEV-003023,Miami,16.28,327,25
1848,DEV-003024;DEV-003025,Los Angeles,29.47,1644,126
1849,DEV-003026,Chicago,17.23,1065,83
1850,DEV-003027,Chicago,20.13,1634,42
1851,DEV-003028,Austin,48.91,400,23
1852,DEV-003029,Chicago,158.29,779,32
1853,DEV-003030;DEV-003031;DEV-003032,Houston,106.25,588,35
1854,DEV-003033,Chicago,22.36,678,32
1855,DEV-003034;DEV-003035;DEV-003036,Miami,64.84,417,16
1856,DEV-003037;DEV-003038,Seattle,67.91,829,30
1857,DEV-003039;DEV-003040,Miami,52.69,1673,78
1858,DEV-003041,Austin,134.07,1459,92
1859,DEV-003042;DEV-003043,New York,30.68,653,46
1860,DEV-003044;DEV-003045;DEV-003046,New York,31.05,1930,105
1861,DEV-003047,Los Angeles,38.91,434,11
1862,DEV-003048,Miami,231.08,572,26
1863,DEV-003049,San Francisco,17.23,1514,64
1864,DEV-003050,Austin,95.93,1050,41
1865,DEV-003051;DEV-003052,Los Angeles,239.51,1521,54
1866,DEV-003053,Houston,110.61,914,32
1867,DEV-003054,Houston,162.49,603,41
1868,DEV-003055,Seattle,169.95,167,10
1869,DEV-003056;DEV-003057,Chicago,106.15,1207,28
1870,DEV-003058;DEV-003059;DEV-003060,New York,31.27,1111,76
1871,DEV-003061,Boston,27.1,894,35
1872,DEV-003062;DEV-003063;DEV-003064,New York,169.25,343,22
1873,DEV-003065;DEV-003066;DEV-003067,Boston,15.82,552,26
1874,DEV-003068;DEV-003069,Chicago,119.29,1203,66
1875,DEV-003070,Chicago,24.96,860,57
1876,DEV-003071,Los Angeles,54.31,429,20
1877,DEV-003072,Boston,27.17,1878,111
1878,DEV-003073,Seattle,48.78,1934,43
1879,DEV-003074;DEV-003075;DEV-003076,Houston,25.46,744,20
1880,DEV-003077;DEV-003078;DEV-003079,Seattle,45.02,477,33
1881,DEV-003080;DEV-003081,Los Angeles,23.5,1272,91
1882,DEV-003082,Houston,136.36,1911,132
1883,DEV-003083;DEV-003084;DEV-003085,Boston,200.3,1420,97
1884,DEV-003086;DEV-003087,Los Angeles,70.86,1747,50
1885,DEV-003088;DEV-003089,Chicago,70.86,931,59
1886,DEV-003090;DEV-003091,Boston,108.18,917,24
1887,DEV-003092;DEV-003093,Austin,67.78,1162,41
1888,DEV-003094;DEV-003095;DEV-003096,Austin,117.91,339,14
1889,DEV-003097;DEV-003098,Chicago,156.74,202,5
1890,DEV-003099,Boston,48.69,1941,102
1891,DEV-003100,Seattle,182.16,1812,88
1892,DEV-003101,Boston,35.92,636,48
1893,DEV-003102,Los Angeles,130.44,352,12
1894,DEV-003103,Boston,56.09,1177,47
1895,DEV-003104,Seattle,187.19,472,37
1896,DEV-003105,San Francisco,90.44,1966,122
1897,DEV-003106;DEV-003107;DEV-003108,New York,76.19,474,14
1898,DEV-003109;DEV-003110,Austin,77.08,1018,42
1899,DEV-003111,Austin,24.48,83,3
1900,DEV-003112;DEV-003113,Boston,41.24,1915,140
1901,DEV-003114,Houston,199.69,1305,61
1902,DEV-003115;DEV-003116,New York,154.57,270,17
1903,DEV-003117;DEV-003118,Houston,38.52,1795,94
1904,DEV-003119;DEV-003120,Seattle,53.91,578,40
1905,DEV-003121;DEV-003122;DEV-003123,Seattle,33.51,786,30
1906,DEV-003124;DEV-003125;DEV-003126,Chicago,13.83,1973,87
1907,DEV-003127;DEV-003128;DEV-003129,San Francisco,24.69,1337,89
1908,DEV-003130;DEV-003131;DEV-003132,Houston,17.93,1987,118
1909,DEV-003133,Houston,69.49,1096,77
1910,DEV-003134;DEV-003135,New York,31.07,1524,40
1911,DEV-003136,Houston,33.7,981,31
1912,DEV-003137,Chicago,42.15,1010,64
1913,DEV-003138,Seattle,33.62,1820,120
1914,DEV-003139,Austin,52.58,306,17
1915,DEV-003140;DEV-003141,Los Angeles,12.81,914,34
1916,DEV-003142;DEV-003143;DEV-003144,Boston,115.54,1701,128
1917,DEV-003145,San Francisco,14.15,548,33
1918,DEV-003146,New York,68.92,1568,68
1919,DEV-003147;DEV-003148,Chicago,63.78,679,19
1920,DEV-003149,New York,35.3,343,15
1921,DEV-003150;DEV-003151;DEV-003152,Los Angeles,241.07,1028,63
1922,DEV-003153,Seattle,67.55,1392,92
1923,DEV-003154;DEV-003155;DEV-003156,Chicago,41.76,1435,75
1924,DEV-003157,Boston,150.7,1718,75
1925,DEV-003158,Austin,13.1,1259,36
1926,DEV-003159;DEV-003160,Seattle,43.83,1467,92
1927,DEV-003161,Chicago,19.07,359,21
1928,DEV-003162;DEV-003163,Miami,35.54,132,9
1929,DEV-003164,Miami,47.15,138,5
1930,DEV-003165;DEV-003166,San Francisco,76.32,1772,48
1931,DEV-003167;DEV-003168,San Francisco,25.43,278,6
1932,DEV-003169;DEV-003170,Houston,124.79,1078,27
1933,DEV-003171;DEV-003172,Los Angeles,15.61,1873,49
1934,DEV-003173;DEV-003174,San Francisco,48.23,237,12
1935,DEV-003175,Chicago,181.23,644,14
1936,DEV-003176;DEV-003177,Austin,37.81,1486,110
1937,DEV-003178;DEV-003179,Houston,18.87,1144,68
1938,DEV-003180;DEV-003181,San Francisco,23.16,1671,80
1939,DEV-003182,New York,158.42,1004,38
1940,DEV-003183,Boston,236.85,130,6
1941,DEV-003184;DEV-003185,Los Angeles,27.9,271,17
1942,DEV-003186,San Francisco,14.22,978,62
1943,DEV-003187;DEV-003188,Boston,57.04,292,7
1944,DEV-003189,Chicago,57.61,1907,66
1945,DEV-003190,New York,100.65,1770,87
1946,DEV-003191,San Francisco,29.1,1973,46
1947,DEV-003192;DEV-003193;DEV-003194,Houston,175.93,193,9
1948,DEV-003195;DEV-003196;DEV-003197,Miami,174.29,495,39
1949,DEV-003198;DEV-003199,Seattle,172.09,896,25
1950,DEV-003200;DEV-003201,San Francisco,80.58,676,34
1951,DEV-003202;DEV-003203;DEV-003204,Austin,53.54,163,12
1952,DEV-003205;DEV-003206;DEV-003207,Seattle,158.13,1731,129
1953,DEV-003208,Los Angeles,72.28,1010,27
1954,DEV-003209;DEV-003210,Miami,63.3,840,50
1955,DEV-003211,Los Angeles,15.06,1045,48
1956,DEV-003212,Miami,51.34,1809,117
1957,DEV-003213;DEV-003214,New York,139.16,554,13
1958,DEV-003215;DEV-003216,San Francisco,34.92,854,37
1959,DEV-003217;DEV-003218;DEV-003219,New York,206.1,1727,40
1960,DEV-003220,New York,239.64,575,30
1961,DEV-003221;DEV-003222,Miami,112.75,1819,96
1962,DEV-003223,Houston,75.11,1422,98
1963,DEV-003224;DEV-003225;DEV-003226,New York,25.29,1591,82
1964,DEV-003227,Chicago,57.59,1367,51
1965,DEV-003228,New York,28.23,1323,90
1966,DEV-003229,New York,14.83,574,34
1967,DEV-003230;DEV-003231,Boston,117.34,617,25
1968,DEV-003232;DEV-003233,Miami,191.23,1876,68
1969,DEV-003234;DEV-003235,Los Angeles,13.69,1292,84
1970,DEV-003236;DEV-003237,Boston,126.04,1076,48
1971,DEV-003238;DEV-003239,New York,36.06,1775,73
1972,DEV-003240;DEV-003241,San Francisco,121.9,1058,48
1973,DEV-003242;DEV-003243,Boston,47.85,1561,59
1974,DEV-003244,New York,47.78,248,8
1975,DEV-003245;DEV-003246,Houston,16.19,705,52
1976,DEV-003247,New York,98.21,1040,76
1977,DEV-003248,Houston,23.86,893,69
1978,DEV-003249;DEV-003250,Houston,133.52,940,72
1979,DEV-003251;DEV-003252;DEV-003253,San Francisco,56.54,516,40
1980,DEV-003254;DEV-003255,Los Angeles,27.49,732,31
1981,DEV-003256,Chicago,31.36,677,48
1982,DEV-003257;DEV-003258,Los Angeles,14.27,218,13
1983,DEV-003259;DEV-003260,Seattle,124.57,1729,91
1984,DEV-003261;DEV-003262,Seattle,60.7,465,35
1985,DEV-003263;DEV-003264;DEV-003265,Seattle,168.63,211,5
1986,DEV-003266;DEV-003267;DEV-003268,Chicago,28.26,807,62
