Transaction_ID,Fraudulent,True_Archetype,True_Fraud_Probability,True_Contributing_Factors
T38095,0,account_takeover,0.5746,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T39882,0,none,0.0349,
T51104,0,none,0.0336,
T1609,0,none,0.0,
T51072,0,none,0.0481,
T34372,0,none,0.0,
T22089,0,stolen_funding_instrument,0.6134,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T35152,0,none,0.0141,
T24765,0,none,0.0035,
T14674,0,none,0.0,
T45523,0,none,0.0,
T21170,0,none,0.0,
T37805,0,none,0.0138,
T28727,0,stolen_funding_instrument,0.466,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T31313,0,none,0.0,
T34030,0,none,0.0,
T14826,0,none,0.0322,
T21670,1,none,0.0464,
T4203,0,none,0.0,
T43596,0,none,0.0,
T33772,1,stolen_funding_instrument,0.4409,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T26348,0,none,0.0128,
T52622,0,none,0.0,
T34778,0,none,0.0491,
T17181,0,none,0.0548,
T2751,0,none,0.0,
T42682,0,none,0.0186,
T32888,0,none,0.0105,
T22335,0,none,0.0249,
T21339,0,none,0.0047,
T1158,0,none,0.0051,
T5907,0,none,0.0301,
T13634,0,none,0.0065,
T7259,0,none,0.0,
T51845,0,none,0.0578,
T2872,0,none,0.0464,
T45767,0,none,0.0,
T16584,0,none,0.0577,
T45357,0,none,0.0,
T36563,0,none,0.0207,
T14735,0,none,0.0,
T47405,0,none,0.0149,
T8718,0,none,0.013,
T10840,0,stolen_funding_instrument,0.5047,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T37944,0,none,0.0,
T35059,0,stolen_funding_instrument,0.4554,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T30536,0,none,0.0502,
T23545,0,none,0.0046,
T29615,0,none,0.0092,
T32719,0,none,0.0,
T30168,0,none,0.0,
T50244,0,none,0.0256,
T14978,0,none,0.0145,
T1374,0,none,0.0,
T49229,0,none,0.0,
T49872,0,none,0.0,
T19494,0,none,0.0,
T34791,1,account_takeover,0.4722,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T28292,0,none,0.0319,
T35408,0,none,0.039,
T40444,0,none,0.0,
T48757,0,none,0.0,
T25281,0,none,0.0,
T4188,0,none,0.016,
T13796,0,none,0.0262,
T22746,0,none,0.0335,
T43196,0,none,0.0048,
T42562,0,none,0.0,
T6703,0,none,0.0463,
T34085,0,none,0.0132,
T25624,0,none,0.0,
T34601,0,none,0.0,
T41385,0,none,0.0358,
T45837,1,stolen_funding_instrument,0.474,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T45216,0,none,0.0,
T25987,0,none,0.0,
T20986,0,none,0.0378,
T29027,0,none,0.0,
T36884,0,none,0.0296,
T20079,0,none,0.0121,
T24192,0,none,0.0,
T23937,0,none,0.0462,
T33929,0,none,0.0377,
T51386,0,none,0.0134,
T41730,0,none,0.0248,
T11031,0,none,0.0224,
T46766,0,none,0.0329,
T2524,0,account_takeover,0.4462,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T10763,0,none,0.0004,
T48719,0,none,0.0,
T48808,0,none,0.0,
T7533,0,none,0.0,
T26262,0,stolen_funding_instrument,0.4482,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T40910,0,none,0.0,
T38941,0,none,0.0202,
T22005,0,none,0.0,
T27880,0,none,0.0517,
T37421,0,stolen_funding_instrument,0.5612,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T23268,0,none,0.0,
T52119,0,none,0.0458,
T7282,0,none,0.0017,
T35437,0,none,0.0,
T4495,0,none,0.029,
T33513,0,none,0.0289,
T44562,0,none,0.0115,
T35366,1,stolen_funding_instrument,0.2677,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T25931,0,none,0.0,
T5441,0,none,0.0244,
T43074,0,none,0.044,
T17946,0,none,0.0361,
T37400,0,none,0.0313,
T11408,0,none,0.0,
T24657,0,none,0.0045,
T29236,0,none,0.0525,
T3792,0,none,0.0,
T41108,0,none,0.0,
T3097,0,none,0.0256,
T16099,0,none,0.0,
T51505,0,none,0.0,
T23126,0,none,0.0084,
T43840,0,none,0.0256,
T41314,0,stolen_funding_instrument,0.4681,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T52663,0,none,0.0,
T17002,0,none,0.0,
T41599,1,none,0.0359,
T1057,0,none,0.0,
T25788,0,none,0.057,
T48543,0,none,0.0,
T38811,0,none,0.0,
T450,0,none,0.0,
T1167,0,none,0.0258,
T15854,0,none,0.0,
T26204,0,none,0.0,
T14012,0,none,0.0233,
T29896,0,none,0.0444,
T4662,0,none,0.0493,
T34049,0,none,0.0337,
T14265,0,none,0.0,
T40405,0,none,0.0,
T7475,0,none,0.0,
T27746,0,none,0.0,
T50535,0,none,0.0028,
T51699,0,none,0.0335,
T36239,0,none,0.0,
T29467,0,none,0.0508,
T21909,0,none,0.0246,
T19080,1,none,0.0564,
T50160,0,none,0.012,
T31951,0,none,0.0482,
T41173,0,none,0.0136,
T39560,0,none,0.0288,
T19048,0,none,0.0,
T26584,0,none,0.0173,
T21602,0,none,0.0187,
T41144,0,none,0.0412,
T2562,0,none,0.0379,
T4036,0,none,0.04,
T41170,0,none,0.0092,
T52626,0,none,0.0,
T18446,0,none,0.0077,
T8398,0,none,0.0322,
T17184,0,none,0.0036,
T19483,0,none,0.0,
T24053,0,none,0.0305,
T832,0,none,0.0,
T36049,0,none,0.0472,
T45810,0,none,0.0,
T27704,0,none,0.0,
T22768,0,none,0.0,
T31280,0,none,0.0301,
T21507,0,none,0.0509,
T44068,0,none,0.0289,
T30965,0,none,0.0,
T40206,0,none,0.0,
T40761,0,none,0.0,
T9398,0,none,0.0,
T35007,0,none,0.0,
T32514,0,stolen_funding_instrument,0.4403,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T18937,0,none,0.0169,
T25827,0,none,0.0146,
T2798,0,stolen_funding_instrument,0.427,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T32535,1,none,0.043,
T35378,0,none,0.0106,
T12977,0,none,0.0,
T2016,0,none,0.0551,
T13454,0,none,0.0327,
T28555,1,stolen_funding_instrument,0.4535,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T49062,0,none,0.0,
T6145,0,stolen_funding_instrument,0.2989,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T23632,0,none,0.0308,
T39601,0,none,0.0,
T12678,0,none,0.0566,
T10391,0,none,0.0212,
T9047,0,none,0.0539,
T37728,0,stolen_funding_instrument,0.446,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T44388,0,none,0.0,
T52526,0,none,0.0179,
T40088,1,none,0.0562,
T24305,0,none,0.0,
T30309,0,none,0.0269,
T49596,0,stolen_funding_instrument,0.4577,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T41602,0,none,0.0,
T11951,0,none,0.0,
T23020,1,stolen_funding_instrument,0.4389,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T47111,0,none,0.0,
T14134,0,none,0.0396,
T30214,0,none,0.0072,
T6139,0,none,0.0256,
T49272,0,none,0.0,
T49825,0,none,0.0189,
T33957,0,none,0.0053,
T47770,0,none,0.0,
T39117,0,none,0.018,
T1500,0,none,0.0064,
T1818,0,none,0.0034,
T18350,0,none,0.0,
T5356,0,none,0.0,
T41765,0,none,0.0,
T36401,0,none,0.0,
T36266,0,none,0.0,
T28995,0,none,0.0339,
T22090,0,stolen_funding_instrument,0.4909,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T7273,0,stolen_funding_instrument,0.4942,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T11877,0,none,0.0196,
T31041,0,none,0.0,
T32314,0,none,0.0,
T23088,0,none,0.0,
T16079,0,none,0.0,
T25924,0,none,0.0,
T37771,0,none,0.0,
T35557,0,none,0.0298,
T10430,0,none,0.049,
T21146,0,none,0.0,
T24496,0,none,0.0087,
T7827,1,stolen_funding_instrument,0.4516,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T17609,0,none,0.0012,
T50091,0,none,0.0262,
T46424,0,stolen_funding_instrument,0.4651,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T42085,0,none,0.0113,
T24701,0,none,0.0475,
T27819,0,none,0.041,
T44650,0,none,0.0,
T13059,0,none,0.0291,
T15482,0,none,0.0414,
T37831,0,none,0.0274,
T42496,0,none,0.0,
T46578,0,none,0.0346,
T29881,0,none,0.0,
T15183,0,none,0.0,
T3660,0,none,0.0,
T23457,0,none,0.0461,
T20410,0,none,0.0,
T6164,0,none,0.0507,
T8510,0,none,0.0134,
T34514,0,none,0.0064,
T6149,0,none,0.0029,
T22953,0,none,0.0,
T15285,0,none,0.0475,
T18654,0,none,0.024,
T51621,0,none,0.0,
T47428,0,stolen_funding_instrument,0.4519,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T38106,0,none,0.055,
T42353,0,none,0.0513,
T32089,0,none,0.032,
T35505,0,none,0.036,
T8349,0,none,0.0429,
T722,0,none,0.0215,
T51418,0,none,0.0408,
T8563,0,none,0.0466,
T26393,0,none,0.0,
T43783,0,none,0.0011,
T40084,0,none,0.0,
T37301,0,none,0.0,
T1096,0,none,0.0,
T10131,0,none,0.0196,
T14590,0,none,0.0,
T17220,0,none,0.0495,
T51119,0,none,0.0,
T3633,0,none,0.0,
T35764,0,none,0.0196,
T13734,0,none,0.0497,
T42003,0,none,0.049,
T44377,0,none,0.0,
T7268,0,none,0.0,
T1805,0,none,0.0571,
T12662,0,stolen_funding_instrument,0.6147,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T43926,0,none,0.009,
T42935,0,none,0.0,
T1617,0,account_takeover,0.4905,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T47984,0,none,0.0,
T12694,0,stolen_funding_instrument,0.5767,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T13933,0,none,0.0,
T39146,0,none,0.0515,
T309,0,none,0.0,
T2993,0,none,0.0518,
T22916,0,none,0.0037,
T42287,0,none,0.032,
T3392,0,none,0.0,
T10771,0,none,0.0,
T5043,1,account_takeover,0.7158,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T31763,0,none,0.0201,
T46164,0,none,0.0,
T633,0,none,0.0488,
T22255,0,none,0.0034,
T40001,0,none,0.0096,
T49485,0,none,0.0,
T16184,0,none,0.0,
T20133,0,none,0.0,
T2026,0,none,0.0081,
T45484,0,none,0.0,
T25332,0,none,0.0,
T37558,0,none,0.0,
T32000,0,none,0.0,
T30207,1,stolen_funding_instrument,0.4308,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email
T41113,0,none,0.0343,
T9874,0,none,0.0005,
T17147,0,none,0.0327,
T14284,0,none,0.0,
T735,0,none,0.0024,
T12824,0,none,0.0028,
T12890,0,none,0.0,
T998,0,none,0.0,
T13407,0,none,0.0,
T10102,0,none,0.0524,
T4934,0,none,0.0534,
T33531,0,stolen_funding_instrument,0.4895,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T42282,0,none,0.0,
T48349,0,none,0.0,
T12905,0,none,0.0,
T5821,0,none,0.0538,
T16030,0,none,0.01,
T41078,0,none,0.0563,
T8224,0,none,0.0162,
T14972,0,none,0.0,
T20790,0,none,0.0001,
T15666,1,account_takeover,0.707,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;jailbroken_device;new_recipient;recent_password_change
T48000,1,account_takeover,0.7468,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient
T50073,0,none,0.0521,
T51050,0,none,0.0,
T19869,0,none,0.0191,
T17715,0,none,0.0032,
T50816,0,none,0.0,
T33610,0,none,0.0,
T33592,0,none,0.0,
T42407,1,none,0.045,
T10021,0,none,0.0,
T48548,0,none,0.02,
T16435,0,none,0.0,
T35491,0,none,0.0,
T14204,0,none,0.0,
T42977,0,none,0.0451,
T42403,0,none,0.0082,
T13340,0,none,0.0099,
T13714,0,none,0.0,
T30769,0,none,0.0027,
T8052,0,none,0.042,
T20561,0,none,0.0,
T17535,0,none,0.0,
T52713,0,none,0.0472,
T51753,1,stolen_funding_instrument,0.4192,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T10965,0,none,0.0008,
T15770,0,none,0.0405,
T37233,0,none,0.043,
T1192,0,none,0.0232,
T21630,0,none,0.0214,
T39494,0,none,0.0,
T14214,0,none,0.0386,
T29959,0,none,0.0,
T25920,0,account_takeover,0.6003,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;jailbroken_device;newly_linked_destination_bank
T36174,0,none,0.0,
T22785,0,none,0.0086,
T35379,0,none,0.0074,
T2986,1,stolen_funding_instrument,0.499,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T19214,1,account_takeover,0.6823,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;newly_linked_destination_bank
T22380,0,none,0.0107,
T40840,0,stolen_funding_instrument,0.3288,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T25935,0,none,0.0229,
T6459,0,none,0.0,
T35339,0,none,0.0159,
T15971,0,none,0.055,
T36280,0,none,0.0,
T30936,0,none,0.0,
T19877,0,none,0.0,
T44150,0,none,0.0,
T19212,0,none,0.0,
T3501,0,none,0.0454,
T14811,0,none,0.025,
T46905,0,none,0.0347,
T44515,1,stolen_funding_instrument,0.5844,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T32908,0,none,0.0168,
T37417,0,stolen_funding_instrument,0.5536,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email;shipping_billing_address_mismatch
T51662,0,none,0.0234,
T43461,0,none,0.029,
T6383,0,none,0.0,
T21437,0,none,0.0492,
T38494,0,none,0.0206,
T1563,0,none,0.034,
T46126,0,none,0.0422,
T40767,0,none,0.0,
T18181,0,none,0.0,
T52122,0,none,0.0,
T39531,1,stolen_funding_instrument,0.4701,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T29441,0,none,0.0,
T33019,0,none,0.0,
T22915,0,none,0.0,
T12845,0,none,0.0398,
T50081,0,none,0.0095,
T19285,1,none,0.0283,
T8625,0,none,0.0,
T46248,0,none,0.0148,
T10988,0,none,0.0479,
T18056,0,none,0.0407,
T872,0,none,0.0038,
T49194,0,none,0.018,
T24880,0,none,0.0482,
T21817,1,stolen_funding_instrument,0.4112,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email
T26325,0,none,0.0427,
T33162,0,none,0.0522,
T11460,0,account_takeover,0.6663,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T9500,0,none,0.0,
T12116,0,none,0.0032,
T27868,0,none,0.0,
T18399,0,none,0.0187,
T11098,0,stolen_funding_instrument,0.5046,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T21775,0,none,0.0,
T18664,0,none,0.0368,
T20097,0,none,0.0246,
T14635,0,none,0.017,
T39310,0,none,0.0552,
T46299,0,none,0.0,
T39264,0,none,0.0378,
T31203,0,none,0.0,
T22654,1,none,0.0294,
T6910,0,none,0.0194,
T2192,0,none,0.0,
T25665,0,none,0.0,
T41195,0,none,0.0229,
T50114,0,none,0.0,
T12691,0,none,0.0062,
T3419,0,none,0.0506,
T8943,1,stolen_funding_instrument,0.5289,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T45305,0,none,0.0498,
T15218,0,none,0.0366,
T24331,0,none,0.0163,
T24710,0,none,0.0004,
T27163,0,account_takeover,0.574,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T18421,0,none,0.0,
T24642,0,none,0.0503,
T51556,0,none,0.0,
T31764,0,none,0.0,
T31224,0,none,0.0232,
T46557,0,none,0.0,
T8717,0,none,0.0082,
T47236,0,none,0.0,
T6106,0,none,0.0,
T51523,0,none,0.0393,
T30010,0,none,0.0,
T32177,0,none,0.0359,
T33101,0,none,0.0,
T33371,0,none,0.038,
T14829,0,none,0.0039,
T15170,0,none,0.0544,
T846,0,account_takeover,0.5534,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T39949,0,none,0.055,
T46700,0,none,0.0,
T50561,0,none,0.0,
T2104,0,none,0.0,
T14797,0,none,0.0,
T52839,0,none,0.0164,
T52725,0,stolen_funding_instrument,0.356,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T21613,0,none,0.0,
T1676,0,none,0.0238,
T9185,0,none,0.0265,
T20583,1,none,0.0464,
T33436,0,none,0.0,
T3044,0,none,0.0047,
T15314,0,none,0.0251,
T2392,0,none,0.0042,
T34532,0,none,0.0072,
T31207,0,none,0.0399,
T31485,0,none,0.0,
T43939,0,none,0.0,
T10439,0,stolen_funding_instrument,0.4851,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T40890,0,stolen_funding_instrument,0.3163,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T2898,0,none,0.0268,
T36397,0,none,0.0,
T25722,0,none,0.0,
T23862,0,none,0.0186,
T50594,0,stolen_funding_instrument,0.457,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T15958,0,none,0.055,
T39501,0,none,0.0544,
T27506,1,stolen_funding_instrument,0.4095,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T23258,0,account_takeover,0.5586,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T51407,0,none,0.0187,
T52314,0,none,0.0264,
T45036,0,none,0.0,
T18594,0,none,0.0,
T16330,0,none,0.0094,
T37289,0,none,0.0312,
T19572,0,none,0.0,
T11004,0,none,0.0,
T36228,0,none,0.0,
T2341,0,none,0.0012,
T41689,0,none,0.0446,
T23892,0,none,0.0148,
T14585,0,none,0.0323,
T12965,0,none,0.0,
T36999,0,none,0.0144,
T39719,0,none,0.0457,
T5638,0,account_takeover,0.5491,unrecognized_device_id;ip_location_mismatch;high_amount;jailbroken_device;new_recipient
T20535,0,none,0.0506,
T51053,0,none,0.0,
T17891,0,none,0.0014,
T20481,0,none,0.0421,
T17772,0,none,0.0331,
T22748,0,stolen_funding_instrument,0.4096,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T35393,0,none,0.0452,
T37070,0,none,0.0,
T28688,0,none,0.0415,
T12517,0,none,0.0477,
T50933,0,none,0.0559,
T16615,0,none,0.0,
T20257,0,account_takeover,0.4497,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T10422,0,none,0.0,
T14500,0,none,0.0128,
T50396,0,none,0.0,
T4386,0,none,0.0,
T16144,0,none,0.0112,
T12162,0,none,0.0298,
T52718,0,none,0.0528,
T21134,0,none,0.0,
T50199,0,none,0.0133,
T43921,0,none,0.027,
T13534,0,none,0.0515,
T33658,0,none,0.0335,
T24836,0,none,0.0538,
T27875,0,none,0.0305,
T34675,0,none,0.0435,
T2374,0,none,0.0,
T34656,0,none,0.0,
T51952,0,none,0.0,
T17420,0,none,0.0,
T48169,0,none,0.0,
T11790,0,none,0.0267,
T46740,0,none,0.0247,
T704,0,none,0.0063,
T51173,0,none,0.0149,
T15053,0,none,0.0,
T3397,0,none,0.0,
T29546,0,none,0.0,
T23968,0,none,0.009,
T19733,0,none,0.0,
T31771,0,none,0.0,
T1948,0,none,0.0084,
T27653,0,none,0.0,
T49163,0,none,0.015,
T39426,0,none,0.0577,
T32327,0,none,0.0034,
T2745,0,none,0.0,
T9680,0,none,0.0,
T36980,0,none,0.0088,
T5008,0,none,0.0038,
T45712,0,none,0.053,
T16788,0,none,0.0,
T44017,0,none,0.0,
T6361,0,none,0.0,
T36460,0,none,0.0,
T5104,0,none,0.0084,
T43734,0,stolen_funding_instrument,0.4958,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T24641,0,none,0.0,
T45225,0,none,0.0006,
T8637,0,none,0.0,
T34114,0,none,0.0335,
T39835,0,none,0.0,
T27183,1,stolen_funding_instrument,0.4888,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T5796,0,stolen_funding_instrument,0.3183,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T10793,0,none,0.056,
T17148,0,none,0.0,
T11593,1,stolen_funding_instrument,0.2863,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T25083,0,none,0.009,
T28563,0,none,0.0,
